-63099,1.0067,-0.69741,0,0,0,0,1,1,1,1,0,2,2,3,2,0
-63042,1.0067,-0.69741,0,0,1,1,2,3,1,1,0,5,6,3,5,0
-39821,0.93548,-0.7482,1,1,2,2,2,5,3,1,0,6,9,7,7,0
-39620,0.93548,-0.84218,1,2,3,3,4,7,3,1,0,11,12,7,9,0
-39613,0.93548,-0.84218,1,2,4,4,4,8,4,1,0,13,16,8,12,0
-39603,0.93548,-0.84218,1,2,5,5,4,10,6,1,0,14,19,11,15,0
-38797,0.92961,-0.84218,2,2,6,6,5,10,10,1,0,16,20,17,16,0
-36537,0.90726,-0.84218,3,2,7,7,5,11,12,1,0,16,22,20,21,0
-34048,0.87136,-0.84218,4,2,8,8,7,12,13,2,0,19,23,23,24,0
-33170,0.8546,-0.84218,5,2,9,9,9,14,13,2,0,21,25,25,28,0
-33144,0.8546,-0.84218,5,2,10,10,9,16,14,4,0,21,29,26,33,0
-33125,0.8546,-0.84218,5,2,11,11,9,19,15,5,0,24,32,27,36,0
-33111,0.8546,-0.84218,5,2,12,12,9,20,18,6,0,24,35,31,39,0
-32354,0.83639,-0.83258,6,3,13,13,10,21,19,6,0,26,37,35,41,0
-32352,0.83639,-0.83258,6,3,14,14,10,23,19,6,0,28,41,37,43,0
-32368,0.83639,-0.81718,6,4,15,15,10,24,20,7,0,28,43,40,48,0
-32371,0.83639,-0.81637,6,5,16,16,11,26,20,7,0,30,47,41,51,0
-32367,0.83639,-0.81637,6,5,17,17,12,27,20,7,0,32,48,43,56,0
-32364,0.83639,-0.8114,6,6,18,18,13,28,23,7,0,34,51,47,57,0
-31631,0.8161,-0.8219,7,7,19,19,13,30,24,7,0,36,55,50,58,0
-31629,0.8161,-0.8219,7,7,20,20,13,32,24,7,0,38,58,52,61,0
-31618,0.8161,-0.8219,7,7,21,21,14,32,25,8,0,43,58,53,65,0
-31611,0.8161,-0.81591,7,8,22,22,14,34,26,9,0,45,62,54,68,0
-31089,0.79856,-0.81591,8,8,23,23,14,35,29,10,0,45,63,58,73,0
-30935,0.79324,-0.81611,9,9,24,24,15,37,30,11,0,46,66,61,76,0
-30936,0.79324,-0.80999,9,10,25,25,16,39,31,12,0,49,69,63,78,0
-30916,0.79324,-0.80993,9,11,26,26,18,40,32,12,0,53,70,64,82,0
-30908,0.79324,-0.81167,9,12,27,27,18,40,32,13,0,55,72,67,85,0
-30905,0.79324,-0.81284,9,13,28,28,19,40,35,14,0,58,73,71,87,0
-30770,0.78844,-0.81587,10,14,29,29,20,42,35,14,0,61,76,71,91,0
-30769,0.78844,-0.81616,10,15,30,30,20,43,37,16,0,63,77,73,96,0
-30675,0.78489,-0.81808,11,16,31,31,21,46,38,16,0,65,80,75,99,0
-30577,0.78212,-0.81851,12,17,32,32,21,47,39,17,0,65,82,79,103,0
-30541,0.78072,-0.81984,13,18,33,33,21,49,41,17,0,67,86,81,105,0
-30531,0.78072,-0.82026,13,19,34,34,23,50,46,17,0,70,87,86,106,0
-30512,0.78072,-0.82171,13,20,35,35,25,50,46,18,1,75,90,86,107,1
-30479,0.77919,-0.81922,14,21,36,36,25,51,46,18,1,77,91,90,110,1
-30478,0.77919,-0.81103,14,22,37,37,25,52,47,19,1,77,93,93,115,1
-30470,0.77895,-0.81103,15,22,38,38,25,54,48,19,1,78,96,97,117,1
-30420,0.77755,-0.82029,16,23,39,39,26,55,48,19,1,79,97,100,122,1
-30422,0.77755,-0.81438,16,24,40,40,28,56,49,20,1,83,99,101,125,1
-30419,0.77752,-0.81438,17,24,41,41,28,58,50,20,1,84,101,104,129,1
-30442,0.77752,-0.79267,17,25,42,42,28,63,50,20,1,85,107,107,129,1
-30436,0.77767,-0.7961,18,26,43,43,30,63,51,20,1,89,107,111,131,1
-30416,0.77738,-0.80411,19,27,44,44,32,64,51,20,1,93,108,114,133,1
-30421,0.77738,-0.79984,19,28,45,45,34,64,52,20,1,97,110,116,135,1
-30398,0.77732,-0.79984,20,28,46,46,36,66,52,21,1,102,113,117,136,1
-30390,0.77714,-0.79984,21,28,47,47,37,68,52,22,1,103,115,119,141,1
-30374,0.77707,-0.79984,22,28,48,48,38,68,53,23,1,105,119,121,143,1
-30361,0.77703,-0.8067,23,29,49,49,40,72,53,23,1,108,124,121,145,1
-30361,0.77701,-0.8067,24,29,50,50,41,72,53,23,1,110,126,123,149,1
-30350,0.77668,-0.80793,25,30,51,51,43,72,53,23,1,115,128,125,150,1
-30325,0.77676,-0.82229,26,31,52,52,44,73,54,24,1,119,130,127,152,1
-30330,0.77656,-0.81262,27,32,53,53,45,73,54,24,1,123,130,128,157,1
-30331,0.77656,-0.81262,27,32,54,54,47,74,56,24,1,128,132,130,158,1
-30333,0.77656,-0.81262,27,32,55,55,48,75,57,24,1,129,135,132,162,1
-30332,0.77649,-0.81262,28,32,56,56,48,76,59,24,1,131,137,136,164,1
-30327,0.77652,-0.81262,29,32,57,57,49,76,63,24,1,132,139,142,165,1
-30329,0.77652,-0.81262,29,32,58,58,49,78,64,24,1,135,143,143,167,1
-30325,0.77652,-0.81262,29,32,59,59,50,78,66,24,1,139,143,146,170,1
-30323,0.77647,-0.81262,30,32,60,60,50,81,68,24,1,140,146,151,171,1
-30318,0.77647,-0.81262,30,32,61,61,52,82,68,24,1,143,148,155,172,1
-30316,0.77647,-0.81262,30,32,62,62,52,85,70,24,1,144,152,157,175,1
-30307,0.77643,-0.81262,31,32,63,63,53,88,72,25,1,146,156,159,177,1
-30311,0.77643,-0.81262,31,32,64,64,53,90,72,25,1,149,159,162,178,1
-30311,0.77643,-0.81262,31,32,65,65,53,91,72,26,1,152,160,165,181,1
-30312,0.77643,-0.81262,31,32,66,66,53,92,74,26,1,155,162,170,181,1
-30302,0.77619,-0.81262,32,32,67,67,54,92,76,26,1,156,164,174,184,1
-30300,0.77619,-0.81262,32,32,68,68,57,94,76,26,1,160,167,176,185,1
-30298,0.77619,-0.81262,32,32,69,69,58,94,76,26,1,163,168,178,189,1
-30295,0.77619,-0.81262,32,32,70,70,59,94,77,27,1,166,168,180,194,1
-30295,0.77619,-0.81262,32,32,71,71,62,95,78,27,1,173,169,182,194,1
-30274,0.77619,-0.81262,32,32,72,72,64,96,79,28,1,176,170,185,197,1
-30272,0.77617,-0.81262,33,32,73,73,64,99,79,28,1,177,176,185,200,1
-30238,0.77617,-0.81262,33,32,74,74,64,102,80,29,1,178,180,187,203,1
-30237,0.77611,-0.81262,34,32,75,75,65,102,80,29,1,183,181,188,206,1
-30223,0.77608,-0.81262,35,32,76,76,65,104,80,30,1,184,183,189,212,1
-30213,0.77599,-0.81262,36,32,77,77,66,105,81,30,1,186,187,191,214,1
-30210,0.77599,-0.81262,36,32,78,78,67,108,82,30,1,188,191,194,215,1
-30214,0.77599,-0.80665,36,33,79,79,68,109,84,30,1,190,193,198,217,1
-30208,0.77575,-0.80665,37,33,80,80,68,110,84,30,1,190,194,200,224,1
-30208,0.77575,-0.80665,37,33,81,81,68,112,85,30,1,191,196,204,227,1
-30194,0.77572,-0.80665,38,33,82,82,70,113,86,30,1,194,198,209,227,1
-30187,0.7756,-0.80665,39,33,83,83,70,113,87,31,1,195,199,212,232,1
-30180,0.77564,-0.80665,40,33,84,84,72,114,91,31,1,199,200,217,232,1
-30157,0.77538,-0.80665,41,33,85,85,72,117,94,31,1,199,205,220,234,1
-30147,0.77538,-0.80665,41,33,86,86,75,119,95,31,1,203,209,221,235,1
-30141,0.77538,-0.80665,41,33,87,87,76,120,95,31,1,207,210,223,238,1
-30145,0.77538,-0.80125,41,34,88,88,78,121,96,31,1,209,211,230,238,1
-30142,0.77538,-0.80125,41,34,89,89,79,123,98,31,1,210,214,235,239,1
-30124,0.77526,-0.80111,42,35,90,90,79,124,99,31,1,213,215,240,240,1
-30113,0.77526,-0.80904,42,36,91,91,79,128,99,31,1,214,221,242,241,1
-30112,0.77519,-0.80904,43,36,92,92,79,129,100,32,1,218,222,244,244,1
-30106,0.77519,-0.81338,43,37,93,93,80,130,102,32,1,221,225,247,245,1
-30098,0.77492,-0.81338,44,37,94,94,82,131,102,32,1,224,228,247,249,1
-30105,0.77492,-0.80488,44,38,95,95,82,135,103,32,1,224,235,249,250,1
-30097,0.77491,-0.81226,45,39,96,96,82,136,103,33,1,227,237,251,253,1
-30094,0.77478,-0.81226,46,39,97,97,82,136,103,34,1,230,237,253,258,1
-30084,0.77478,-0.81839,47,40,98,98,82,138,105,36,1,230,240,256,262,1
-30078,0.77472,-0.81877,48,41,99,99,82,140,106,36,1,230,243,261,264,1
-30069,0.77457,-0.81543,49,42,100,100,85,140,106,36,1,234,245,261,268,1
-30068,0.7744,-0.81343,50,43,101,101,85,141,106,37,2,236,247,264,270,2
-30061,0.7744,-0.81439,50,44,102,102,86,141,106,37,2,239,250,266,272,2
-30062,0.77439,-0.81167,51,45,103,103,89,142,107,37,2,243,252,268,274,2
-30062,0.77428,-0.81097,52,46,104,104,90,143,107,37,2,245,254,272,276,2
-30054,0.77445,-0.81364,53,47,105,105,90,145,110,38,2,246,258,276,277,2
-30052,0.77445,-0.81224,53,48,106,106,91,147,111,38,2,248,261,277,281,2
-30051,0.77445,-0.81217,53,49,107,107,91,149,111,38,2,249,266,279,283,2
-30038,0.77445,-0.81601,53,50,108,108,91,152,111,38,2,251,272,281,283,2
-30043,0.77445,-0.81454,53,51,109,109,92,157,111,38,2,254,279,281,283,2
-30044,0.77445,-0.81233,54,52,110,110,93,158,111,38,2,256,281,283,287,2
-30046,0.77445,-0.81167,54,53,111,111,94,158,113,38,2,259,282,286,290,2
-30045,0.77448,-0.81103,55,54,112,112,95,159,115,38,2,260,283,290,294,2
-30041,0.7744,-0.81186,56,55,113,113,96,160,117,38,2,263,284,295,295,2
-30033,0.77425,-0.81203,57,56,114,114,97,163,117,38,3,264,289,296,297,3
-30025,0.77382,-0.81278,58,57,115,115,97,163,117,39,3,266,291,300,299,3
-30030,0.77382,-0.81017,58,58,116,116,97,163,119,39,3,267,293,304,302,3
-30029,0.77368,-0.80692,59,59,117,117,98,165,119,39,3,270,296,304,306,3
-30009,0.77368,-0.81003,59,60,118,118,98,166,122,41,3,272,297,308,309,3
-30003,0.77353,-0.81201,60,61,119,119,98,166,123,42,4,277,299,309,310,4
-29997,0.77355,-0.81072,61,62,120,120,99,169,123,42,4,281,303,310,311,4
-29984,0.77302,-0.8121,62,63,121,121,99,169,123,42,4,287,305,310,313,4
-29981,0.77302,-0.81501,62,64,122,122,99,169,125,42,4,288,307,315,315,4
-29968,0.77288,-0.81957,63,65,123,123,102,170,126,42,4,295,309,316,315,4
-29938,0.77225,-0.82429,64,66,124,124,103,171,127,43,4,297,310,320,318,4
-29921,0.77173,-0.82822,65,67,125,125,103,173,127,43,4,297,313,322,323,4
-29916,0.77122,-0.82437,66,68,126,126,103,174,128,43,4,298,314,325,328,4
-29907,0.77122,-0.82103,66,69,127,127,103,177,128,44,4,299,319,326,331,4
-29896,0.77069,-0.82103,67,69,128,128,104,177,128,44,4,302,320,329,334,4
-29853,0.7696,-0.8246,68,70,129,129,106,179,130,44,4,305,322,333,335,4
-29834,0.76867,-0.82379,69,71,130,130,106,180,130,44,4,305,326,334,340,4
-29851,0.76867,-0.80949,69,72,131,131,106,181,131,44,4,306,329,338,342,4
-29814,0.7675,-0.81952,70,73,132,132,108,185,132,44,4,308,335,340,342,4
-29785,0.76557,-0.80771,71,74,133,133,111,186,132,44,4,312,337,343,343,4
-29783,0.76564,-0.80771,72,74,134,134,111,188,133,44,4,314,341,346,344,4
-29778,0.76564,-0.80771,72,74,135,135,114,188,133,44,4,321,341,346,347,4
-29745,0.76368,-0.80771,73,74,136,136,116,190,133,44,4,323,346,346,350,4
-29745,0.76368,-0.80771,73,74,137,137,116,192,134,44,4,325,349,348,353,4
-29679,0.75998,-0.79872,74,75,138,138,118,192,134,44,4,328,350,350,357,4
-29621,0.75697,-0.79872,75,75,139,139,118,193,134,44,4,329,352,353,361,4
-29513,0.75137,-0.79872,76,75,140,140,118,195,135,45,4,329,356,355,365,4
-29512,0.75137,-0.79872,76,75,141,141,119,195,137,45,4,332,356,360,367,4
-29421,0.74704,-0.79872,77,75,142,142,119,196,138,45,4,333,359,362,371,4
-29419,0.74704,-0.79872,77,75,143,143,121,196,139,45,4,336,359,364,376,4
-29193,0.73412,-0.80527,78,76,144,144,124,196,140,45,4,340,359,368,378,4
-29102,0.72884,-0.80527,79,76,145,145,126,197,142,45,4,343,361,371,380,4
-29102,0.72884,-0.80527,79,76,146,146,126,197,144,45,4,346,362,375,382,4
-29102,0.72884,-0.80527,79,76,147,147,129,199,144,45,4,351,364,378,382,4
-28780,0.70675,-0.80527,80,76,148,148,129,200,144,45,4,353,369,380,383,4
-28771,0.70675,-0.80527,80,76,149,149,131,202,144,45,4,357,372,380,386,4
-28771,0.70675,-0.80527,80,76,150,150,131,202,145,45,4,361,373,382,389,4
-28770,0.70675,-0.80527,80,76,151,151,131,204,145,45,4,364,375,384,392,4
-28770,0.70675,-0.80527,80,76,152,152,131,204,146,45,4,366,377,387,395,4
-28477,0.68339,-0.80527,81,76,153,153,132,204,147,46,4,368,380,388,399,4
-28404,0.6769,-0.80527,82,76,154,154,133,205,147,47,4,371,382,390,402,4
-28399,0.6769,-0.80527,82,76,155,155,135,208,147,47,4,374,386,392,403,4
-28402,0.6769,-0.80527,82,76,156,156,135,208,147,48,4,377,387,395,406,4
-28402,0.6769,-0.80527,82,76,157,157,135,210,148,48,4,380,391,398,406,4
-28401,0.6769,-0.80527,82,76,158,158,135,212,148,48,4,380,397,400,408,4
-28400,0.6769,-0.80527,82,76,159,159,135,214,148,48,4,383,399,401,412,4
-28400,0.6769,-0.80527,82,76,160,160,136,215,149,48,4,386,402,403,414,4
-28400,0.6769,-0.80527,82,76,161,161,136,216,150,48,4,389,404,406,416,4
-28389,0.6769,-0.80527,82,76,162,162,137,218,150,49,4,390,407,408,420,4
-28387,0.6769,-0.80527,82,76,163,163,139,219,151,49,4,394,410,409,422,4
-28388,0.6769,-0.80527,82,76,164,164,141,220,152,49,4,397,412,411,425,4
-28390,0.6769,-0.80527,82,76,165,165,143,221,154,50,4,400,413,416,426,4
-28014,0.63953,-0.80527,83,76,166,166,146,222,155,50,4,404,414,418,429,4
-28009,0.63953,-0.80527,83,76,167,167,147,223,156,50,4,406,416,420,433,4
-28008,0.63953,-0.80527,83,76,168,168,148,224,158,50,4,409,418,424,434,4
-28011,0.63953,-0.80527,83,76,169,169,149,225,159,50,4,412,420,426,437,4
-28010,0.63953,-0.80527,83,76,170,170,151,228,159,50,4,415,424,427,439,4
-28010,0.63953,-0.80527,83,76,171,171,152,228,161,50,4,417,425,431,442,4
-28005,0.63953,-0.80527,83,76,172,172,154,228,162,50,4,420,426,435,444,4
-28005,0.63953,-0.80527,83,76,173,173,154,229,162,50,4,420,432,437,446,4
-28001,0.63953,-0.80527,83,76,174,174,157,229,165,50,4,423,434,441,447,4
-27997,0.63953,-0.80527,83,76,175,175,158,231,167,50,4,426,438,443,448,4
-27998,0.63953,-0.80527,83,76,176,176,158,232,167,50,4,426,444,443,452,4
-27984,0.63953,-0.80527,83,76,177,177,159,234,168,50,4,429,448,444,454,4
-27984,0.63953,-0.80527,83,76,178,178,159,236,169,50,4,430,453,448,454,4
-27983,0.63953,-0.80527,83,76,179,179,159,238,170,50,4,432,456,452,455,4
-27984,0.63953,-0.80527,83,76,180,180,160,239,171,50,4,436,459,453,457,4
-27983,0.63953,-0.80527,83,76,181,181,160,240,172,50,4,437,464,456,458,4
-27981,0.63953,-0.80527,83,76,182,182,161,243,173,50,4,439,467,457,462,4
-27981,0.63953,-0.80556,83,77,183,183,161,244,173,50,4,442,472,457,464,4
-27979,0.63953,-0.80556,83,77,184,184,161,245,173,50,4,443,475,457,470,4
-27995,0.63953,-0.79172,83,78,185,185,161,245,175,50,4,446,477,460,472,4
-27994,0.63953,-0.79172,83,78,186,186,162,245,177,50,4,449,479,463,474,4
-27993,0.63953,-0.79172,83,78,187,187,163,246,178,50,4,454,481,464,476,4
-27994,0.63953,-0.79172,83,78,188,188,163,246,179,50,4,456,481,469,479,4
-27956,0.63953,-0.82696,83,79,189,189,164,247,179,50,4,460,484,469,482,4
-27966,0.63906,-0.81261,84,80,190,190,164,248,182,50,4,461,485,472,487,4
-27966,0.63906,-0.81261,84,80,191,191,165,248,182,50,4,465,485,474,491,4
-27973,0.63906,-0.80608,84,81,192,192,165,249,182,50,4,468,490,474,493,4
-27975,0.63906,-0.80608,84,81,193,193,165,249,185,51,4,468,491,479,497,4
-27974,0.63906,-0.80608,84,81,194,194,168,249,185,51,4,471,494,482,498,4
-27829,0.62258,-0.80954,85,82,195,195,169,249,186,51,4,473,496,484,502,4
-27829,0.62258,-0.80954,85,82,196,196,169,249,187,51,4,475,499,487,504,4
-27828,0.62258,-0.80954,85,82,197,197,169,251,190,52,4,475,501,490,509,4
-27831,0.62258,-0.8029,85,83,198,198,172,251,190,53,4,480,502,491,512,4
-27829,0.62258,-0.80564,85,84,199,199,173,252,190,53,4,483,503,495,514,4
-27822,0.62258,-0.80709,85,85,200,200,174,254,191,53,4,486,505,498,516,4
-27818,0.62258,-0.8065,85,86,201,201,174,254,193,53,4,489,505,501,520,4
-27822,0.62258,-0.80468,85,87,202,202,175,254,194,53,4,491,509,504,521,4
-27827,0.62258,-0.80252,85,88,203,203,177,257,194,54,4,493,513,504,525,4
-27827,0.62258,-0.80446,85,89,204,204,177,259,196,54,4,495,515,507,528,4
-27825,0.62258,-0.80646,85,90,205,205,178,259,197,54,4,499,515,511,530,4
-27824,0.62258,-0.80747,85,91,206,206,178,262,197,54,4,502,520,512,531,4
-27789,0.61851,-0.80902,86,92,207,207,178,262,197,54,4,502,523,514,536,4
-27786,0.61851,-0.81113,86,93,208,208,178,266,197,54,4,503,527,516,539,4
-27785,0.61851,-0.81094,86,94,209,209,179,267,199,54,4,505,528,520,542,4
-27785,0.61851,-0.81177,86,95,210,210,179,267,201,54,4,507,529,524,545,4
-27785,0.61851,-0.81199,86,96,211,211,180,268,203,55,4,510,531,526,548,4
-27783,0.61851,-0.81142,86,97,212,212,181,268,204,55,4,512,532,530,551,4
-27781,0.61851,-0.81148,86,98,213,213,182,268,205,55,4,515,534,533,553,4
-27783,0.61851,-0.80937,86,99,214,214,182,270,206,55,4,517,536,535,557,4
-27781,0.61851,-0.80837,86,100,215,215,182,271,206,55,4,519,537,538,561,4
-27779,0.61851,-0.80917,86,101,216,216,182,274,206,55,4,522,541,539,563,4
-27780,0.61851,-0.8099,86,102,217,217,184,275,206,55,4,525,544,541,565,4
-27777,0.61851,-0.80992,86,103,218,218,185,275,206,55,4,529,547,542,567,4
-27774,0.61821,-0.80914,87,104,219,219,185,278,207,55,4,529,551,546,569,4
-27770,0.61821,-0.80905,87,105,220,220,186,280,207,56,4,531,553,548,573,4
-27767,0.61821,-0.8086,87,106,221,221,186,282,207,56,4,532,557,551,575,4
-27764,0.61821,-0.80975,87,107,222,222,186,284,207,56,4,534,560,552,579,4
-27766,0.61821,-0.80982,87,108,223,223,187,286,207,56,4,535,564,554,582,4
-27767,0.61821,-0.80931,87,109,224,224,189,287,207,56,4,538,566,555,586,4
-27764,0.61821,-0.8096,87,110,225,225,191,289,207,57,4,541,569,557,588,4
-27763,0.61821,-0.81014,87,111,226,226,192,289,207,58,4,542,573,557,593,4
-27760,0.61821,-0.80982,87,112,227,227,194,290,208,59,4,545,575,561,594,4
-27763,0.6185,-0.80922,88,113,228,228,195,292,209,59,4,547,578,566,594,4
-27761,0.6185,-0.80967,88,114,229,229,196,294,210,59,4,550,581,567,597,4
-27759,0.61835,-0.81054,89,115,230,230,197,295,211,59,4,551,583,570,601,4
-27758,0.6183,-0.80987,90,116,231,231,197,297,211,59,4,551,588,572,604,4
-27759,0.61836,-0.80826,91,117,232,232,197,298,212,59,4,553,593,574,605,4
-27758,0.61836,-0.80826,91,117,233,233,199,298,212,59,4,557,596,574,608,4
-27758,0.6184,-0.80826,92,117,234,234,199,299,213,59,4,557,599,578,611,4
-27753,0.61846,-0.80955,93,118,235,235,201,300,213,60,4,561,601,580,613,4
-27747,0.61837,-0.81113,94,119,236,236,203,300,213,60,4,564,602,584,615,4
-27751,0.61851,-0.81081,95,120,237,237,204,302,213,60,4,567,605,586,617,4
-27750,0.61848,-0.80995,96,121,238,238,205,304,214,60,4,571,607,588,619,4
-27748,0.61844,-0.81147,97,122,239,239,205,305,216,60,4,573,610,591,621,4
-27747,0.61844,-0.81142,97,123,240,240,207,305,218,60,4,577,610,597,621,4
-27749,0.61845,-0.81142,98,123,241,241,209,305,219,60,4,581,611,600,623,4
-27746,0.61846,-0.8107,99,124,242,242,210,307,219,60,4,585,614,601,625,4
-27744,0.61845,-0.81052,100,125,243,243,210,310,219,60,4,587,619,602,627,4
-27740,0.61842,-0.81104,101,126,244,244,211,311,221,60,4,589,621,605,630,4
-27749,0.61842,-0.8018,102,127,245,245,212,313,222,61,4,591,625,607,632,4
-27756,0.61842,-0.79679,103,128,246,246,215,313,224,61,4,595,626,610,634,4
-27760,0.61842,-0.79414,104,129,247,247,216,315,224,61,4,597,630,612,636,4
-27748,0.61842,-0.80503,105,130,248,248,216,316,224,61,4,601,633,613,638,4
-27742,0.61841,-0.80503,106,130,249,249,218,317,224,61,4,604,635,615,641,4
-27739,0.61841,-0.80694,107,131,250,250,220,318,224,61,4,609,636,616,644,4
-27736,0.61841,-0.80852,108,132,251,251,220,322,227,61,4,609,642,620,644,4
-27735,0.6184,-0.80852,109,132,252,252,220,323,228,61,4,609,644,624,648,4
-27735,0.6184,-0.80852,110,132,253,253,221,324,228,61,4,612,647,626,650,4
-27734,0.6184,-0.80852,111,132,254,254,221,324,231,61,4,616,648,630,651,4
-27748,0.6184,-0.79531,112,133,255,255,221,325,232,62,4,616,651,633,655,4
-27754,0.6184,-0.79531,113,133,256,256,223,325,233,62,4,621,652,636,656,4
-27755,0.6184,-0.79531,114,133,257,257,223,327,233,62,4,623,655,638,659,4
-27754,0.6184,-0.79531,115,133,258,258,223,328,233,62,4,624,658,640,663,4
-27748,0.61841,-0.79531,116,133,259,259,224,329,233,62,4,628,660,642,665,4
-27748,0.61841,-0.79531,117,133,260,260,225,330,233,62,4,630,661,644,670,4
-27747,0.61841,-0.79531,118,133,261,261,227,331,235,62,4,634,663,647,671,4
-27747,0.61841,-0.79531,119,133,262,262,227,333,236,62,4,636,667,649,673,4
-27747,0.6184,-0.79531,120,133,263,263,227,333,236,62,4,638,670,651,676,4
